key,comp_level,set_number,match_number,team_key,r1,r2,r3,b1,b2,b3,alliance,scouterName,a_startPos,a_hit_robot,a_Climb,a_sideClimb,a_scoringTime,a_scoringTime_segments,a_ferryTime,a_ferryTime_segments,a_planner,a_hit_fieldPart,time_broken,t_scoringTime,t_scoringTime_segments,t_NZferryTime,t_NZferryTime_segments,t_OZferryTime,t_OZferryTime_segments,time_beached,end_Climb,end_sideClimb,defense_NZ,defense_AZ,defense_OZ,defense_bumpTrench,defense_skill,drive_skill,alliance_rank,a_Notes,active_Notes,inactive_Notes,ba_redscore,ba_score,ba_bluescore,ba_winning_alliance,ba_adjustPoints,ba_autoTowerPoints,ba_autoTowerRobot1,ba_autoTowerRobot2,ba_autoTowerRobot3,ba_endGameTowerPoints,ba_endGameTowerRobot1,ba_endGameTowerRobot2,ba_endGameTowerRobot3,ba_energizedAchieved,ba_foulPoints,ba_g206Penalty,ba_majorFoulCount,ba_minorFoulCount,ba_penalties,ba_rp,ba_superchargedAchieved,ba_totalAutoPoints,ba_totalPoints,ba_totalTeleopPoints,ba_totalTowerPoints,ba_traversalAchieved
2026pncmp_qm47,qm,1,47,frc1318,frc360,frc1595,frc1318,frc488,frc2471,frc4488,red,Cayden W,outpostWall5,0,0,0,3.426,"{""version"":1,""segments"":[{""start"":1775846268036,""stop"":1775846268245},{""start"":1775846269399,""stop"":1775846270100},{""start"":1775846270318,""stop"":1775846270536},{""start"":1775846271632,""stop"":1775846271722},{""start"":1775846279990,""stop"":1775846280510},{""start"":1775846280688,""stop"":1775846281059},{""start"":1775846281388,""stop"":1775846282137},{""start"":1775846282489,""stop"":1775846283057}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,14.457,"{""version"":1,""segments"":[{""start"":1775846291798,""stop"":1775846292587},{""start"":1775846292857,""stop"":1775846293465},{""start"":1775846293696,""stop"":1775846294278},{""start"":1775846294596,""stop"":1775846294705},{""start"":1775846296189,""stop"":1775846296570},{""start"":1775846363480,""stop"":1775846364380},{""start"":1775846364719,""stop"":1775846365440},{""start"":1775846365757,""stop"":1775846366366},{""start"":1775846398616,""stop"":1775846398887},{""start"":1775846399536,""stop"":1775846400180},{""start"":1775846400453,""stop"":1775846400955},{""start"":1775846401342,""stop"":1775846401783},{""start"":1775846403196,""stop"":1775846403675},{""start"":1775846404034,""stop"":1775846404555},{""start"":1775846404913,""stop"":1775846405441},{""start"":1775846405733,""stop"":1775846406271},{""start"":1775846406673,""stop"":1775846407120},{""start"":1775846414582,""stop"":1775846415031},{""start"":1775846415322,""stop"":1775846415939},{""start"":1775846416201,""stop"":1775846416890},{""start"":1775846417220,""stop"":1775846417886},{""start"":1775846418219,""stop"":1775846419020},{""start"":1775846419237,""stop"":1775846419546},{""start"":1775846425163,""stop"":1775846425749},{""start"":1775846425982,""stop"":1775846426704},{""start"":1775846427081,""stop"":1775846427629}]}",1.633,"{""version"":1,""segments"":[{""start"":1775846327962,""stop"":1775846328460},{""start"":1775846328742,""stop"":1775846328883},{""start"":1775846329261,""stop"":1775846329709},{""start"":1775846330040,""stop"":1775846330586}]}",0,"{""version"":1,""segments"":[]}",31.70000000000018,0,0,0,0,0,0,x,-.5,3,didn't fill intake but made most,"consistent at getting stuck on bump, accurate shooting ",trying to steal but got stuck also they was slow at stealing,291,291,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,37,291,254,0,0
2026pncmp_qm47,qm,1,47,frc488,frc360,frc1595,frc1318,frc488,frc2471,frc4488,blue,Adam M,depot2,0,0,0,1.171,"{""version"":1,""segments"":[{""start"":1775846268822,""stop"":1775846269993}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,14.961,"{""version"":1,""segments"":[{""start"":1775846331606,""stop"":1775846332733},{""start"":1775846333084,""stop"":1775846334033},{""start"":1775846334303,""stop"":1775846335000},{""start"":1775846335682,""stop"":1775846336152},{""start"":1775846342816,""stop"":1775846343593},{""start"":1775846372917,""stop"":1775846374748},{""start"":1775846376430,""stop"":1775846376749},{""start"":1775846377668,""stop"":1775846377709},{""start"":1775846377886,""stop"":1775846377937},{""start"":1775846378132,""stop"":1775846378149},{""start"":1775846378585,""stop"":1775846378635},{""start"":1775846378784,""stop"":1775846378840},{""start"":1775846378990,""stop"":1775846379050},{""start"":1775846379149,""stop"":1775846379233},{""start"":1775846379331,""stop"":1775846379389},{""start"":1775846379519,""stop"":1775846379560},{""start"":1775846379760,""stop"":1775846379818},{""start"":1775846379955,""stop"":1775846380027},{""start"":1775846381083,""stop"":1775846381452},{""start"":1775846391677,""stop"":1775846392345},{""start"":1775846392899,""stop"":1775846394524},{""start"":1775846407505,""stop"":1775846407582},{""start"":1775846409291,""stop"":1775846413476},{""start"":1775846419971,""stop"":1775846421250}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,2,scored and seemed to lock up after ,shot slowly but accurately ,"no defense, good at collecting quickly and bringing it to alliance zone ",291,389,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,94,389,295,0,0
2026pncmp_qm47,qm,1,47,frc2471,frc360,frc1595,frc1318,frc488,frc2471,frc4488,blue,Maxwell G,depotWall1,0,0,0,4.278,"{""version"":1,""segments"":[{""start"":1775846267962,""stop"":1775846271175},{""start"":1775846279198,""stop"":1775846279772},{""start"":1775846279922,""stop"":1775846280413}]}",1.647,"{""version"":1,""segments"":[{""start"":1775846266429,""stop"":1775846267430},{""start"":1775846273476,""stop"":1775846274122}]}",,0,0,30.494,"{""version"":1,""segments"":[{""start"":1775846294645,""stop"":1775846296551},{""start"":1775846321283,""stop"":1775846322491},{""start"":1775846322561,""stop"":1775846329315},{""start"":1775846330128,""stop"":1775846330306},{""start"":1775846330708,""stop"":1775846331379},{""start"":1775846343383,""stop"":1775846343429},{""start"":1775846344566,""stop"":1775846344724},{""start"":1775846373386,""stop"":1775846375065},{""start"":1775846375312,""stop"":1775846378539},{""start"":1775846382976,""stop"":1775846384602},{""start"":1775846384915,""stop"":1775846385613},{""start"":1775846385752,""stop"":1775846386851},{""start"":1775846388013,""stop"":1775846389085},{""start"":1775846392800,""stop"":1775846393408},{""start"":1775846394014,""stop"":1775846394578},{""start"":1775846408443,""stop"":1775846409251},{""start"":1775846409322,""stop"":1775846416324},{""start"":1775846416503,""stop"":1775846416783},{""start"":1775846417230,""stop"":1775846417343},{""start"":1775846423389,""stop"":1775846423463},{""start"":1775846423831,""stop"":1775846424176},{""start"":1775846424449,""stop"":1775846424602},{""start"":1775846426107,""stop"":1775846426332}]}",7.223,"{""version"":1,""segments"":[{""start"":1775846302178,""stop"":1775846304305},{""start"":1775846313508,""stop"":1775846314045},{""start"":1775846321885,""stop"":1775846321983},{""start"":1775846351085,""stop"":1775846351322},{""start"":1775846368809,""stop"":1775846368957},{""start"":1775846397579,""stop"":1775846400778},{""start"":1775846401028,""stop"":1775846401905}]}",4.328,"{""version"":1,""segments"":[{""start"":1775846356100,""stop"":1775846357400},{""start"":1775846358028,""stop"":1775846358881},{""start"":1775846362349,""stop"":1775846364524}]}",0,0,0,0,0,0,0,x,1,3,"Solid auto, grabbed fuel from the middle and shot it into the hub with good accuracy.","Shoots consistently, even when being slightly bumped. Had fast cycle times, a large hopper, and touch it own it","Ferried fuel into their space from opponents, along with firing before alliance hub turned on for for the next active turn",291,389,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,94,389,295,0,0
2026pncmp_qm47,qm,1,47,frc4488,frc360,frc1595,frc1318,frc488,frc2471,frc4488,blue,Gabriel D,outpostWall5,0,0,0,6.872,"{""version"":1,""segments"":[{""start"":1775846265220,""stop"":1775846270049},{""start"":1775846278046,""stop"":1775846280089}]}",8.38,"{""version"":1,""segments"":[{""start"":1775846260766,""stop"":1775846264020},{""start"":1775846272564,""stop"":1775846277690}]}",,0,0,22.874,"{""version"":1,""segments"":[{""start"":1775846315755,""stop"":1775846320945},{""start"":1775846324994,""stop"":1775846325957},{""start"":1775846328848,""stop"":1775846329344},{""start"":1775846340898,""stop"":1775846343464},{""start"":1775846380199,""stop"":1775846385715},{""start"":1775846414427,""stop"":1775846419607},{""start"":1775846421468,""stop"":1775846424431}]}",64.755,"{""version"":1,""segments"":[{""start"":1775846287365,""stop"":1775846312044},{""start"":1775846330110,""stop"":1775846339476},{""start"":1775846347201,""stop"":1775846364064},{""start"":1775846364538,""stop"":1775846375634},{""start"":1775846400719,""stop"":1775846403470}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,3,"Good accuracy in auto, intaked from neutral zone one time","Focused on scoring, accurate shooter","refueled and threw balls into shooting zone, no defense",291,389,389,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,94,389,295,0,0
2026pncmp_qm48,qm,1,48,frc4915,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,red,naman p,depotWall1,0,0,0,4.616,"{""version"":1,""segments"":[{""start"":1775846745166,""stop"":1775846747307},{""start"":1775846751815,""stop"":1775846754252},{""start"":1775846758564,""stop"":1775846758602}]}",0,"{""version"":1,""segments"":[]}",Other,0,0,15.46,"{""version"":1,""segments"":[{""start"":1775846773294,""stop"":1775846775423},{""start"":1775846778795,""stop"":1775846784487},{""start"":1775846838079,""stop"":1775846838993},{""start"":1775846839443,""stop"":1775846840394},{""start"":1775846840632,""stop"":1775846843400},{""start"":1775846843621,""stop"":1775846844109},{""start"":1775846890699,""stop"":1775846893217}]}",5.782,"{""version"":1,""segments"":[{""start"":1775846813628,""stop"":1775846814735},{""start"":1775846815276,""stop"":1775846816794},{""start"":1775846858573,""stop"":1775846861139},{""start"":1775846861497,""stop"":1775846862088}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,2,they did good first cycle but then missed their 2nd cycle with a very empty hopper,they did alright with shooting but might wanna rescout this match cuz i was lowkey focused on the other alliance,they ferried a bit,263,263,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,70,263,193,0,0
2026pncmp_qm48,qm,1,48,frc8248,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,red,,outpostWall5,0,0,0,4.444,"{""version"":1,""segments"":[{""start"":1775846756502,""stop"":1775846757444},{""start"":1775846758151,""stop"":1775846758773},{""start"":1775846764653,""stop"":1775846767533}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,1.179,"{""version"":1,""segments"":[{""start"":1775846790040,""stop"":1775846791219}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,x,2,Auto didnt collect that many fuel first run,Played defense during active and inactive. Stopped robots from ferrying.,,263,263,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,70,263,193,0,0
2026pncmp_qm48,qm,1,48,frc2521,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,red,Cayden W,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,3.644,"{""version"":1,""segments"":[{""start"":1775846784507,""stop"":1775846785318},{""start"":1775846785693,""stop"":1775846786161},{""start"":1775846786604,""stop"":1775846786866},{""start"":1775846843459,""stop"":1775846844660},{""start"":1775846845010,""stop"":1775846845128},{""start"":1775846852221,""stop"":1775846852821},{""start"":1775846853207,""stop"":1775846853280},{""start"":1775846862075,""stop"":1775846862186}]}",2.235,"{""version"":1,""segments"":[{""start"":1775846793076,""stop"":1775846793744},{""start"":1775846794256,""stop"":1775846794325},{""start"":1775846808851,""stop"":1775846809518},{""start"":1775846830918,""stop"":1775846831749}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,-1,-.5,2,A stopped ,"no distance for ferrying, shot very short missed a lot","not good defense, ferrying , trying to stop 2910 but didn't work",263,263,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,1,0,70,263,193,0,0
2026pncmp_qm48,qm,1,48,frc2910,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,blue,Adam M,depotWall1,1,0,0,3.582,"{""version"":1,""segments"":[{""start"":1775846749466,""stop"":1775846751709},{""start"":1775846759789,""stop"":1775846761128}]}",0,"{""version"":1,""segments"":[]}",Auto 1,0,0,25.497,"{""version"":1,""segments"":[{""start"":1775846773274,""stop"":1775846775061},{""start"":1775846801483,""stop"":1775846806668},{""start"":1775846808448,""stop"":1775846808648},{""start"":1775846811017,""stop"":1775846812751},{""start"":1775846820761,""stop"":1775846823063},{""start"":1775846825266,""stop"":1775846826386},{""start"":1775846850649,""stop"":1775846850976},{""start"":1775846851386,""stop"":1775846854414},{""start"":1775846871518,""stop"":1775846875893},{""start"":1775846879254,""stop"":1775846880264},{""start"":1775846900275,""stop"":1775846900521},{""start"":1775846900815,""stop"":1775846904998}]}",5.233,"{""version"":1,""segments"":[{""start"":1775846784342,""stop"":1775846785908},{""start"":1775846832751,""stop"":1775846835148},{""start"":1775846865603,""stop"":1775846866873}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,.5,3,"Rammed into robot, stilled scored both full hoppers",emptied full hopper quickly and accurately,"insane ferrying, and good at evading away from defense",263,797,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,138,797,659,0,0
2026pncmp_qm48,qm,1,48,frc2046,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,blue,Maxwell G,outpostWall5,0,0,0,5.306,"{""version"":1,""segments"":[{""start"":1775846750800,""stop"":1775846753804},{""start"":1775846760365,""stop"":1775846762091},{""start"":1775846762466,""stop"":1775846763042}]}",0,"{""version"":1,""segments"":[]}",,0,0,28.46,"{""version"":1,""segments"":[{""start"":1775846778398,""stop"":1775846781285},{""start"":1775846806260,""stop"":1775846808187},{""start"":1775846814499,""stop"":1775846816984},{""start"":1775846817890,""stop"":1775846818027},{""start"":1775846823822,""stop"":1775846826103},{""start"":1775846855907,""stop"":1775846859191},{""start"":1775846862951,""stop"":1775846864699},{""start"":1775846869985,""stop"":1775846872072},{""start"":1775846872889,""stop"":1775846873236},{""start"":1775846874612,""stop"":1775846876479},{""start"":1775846877293,""stop"":1775846877540},{""start"":1775846880423,""stop"":1775846880478},{""start"":1775846888956,""stop"":1775846892273},{""start"":1775846898855,""stop"":1775846901813},{""start"":1775846901925,""stop"":1775846902533},{""start"":1775846909976,""stop"":1775846912201}]}",3.182,"{""version"":1,""segments"":[{""start"":1775846788381,""stop"":1775846789517},{""start"":1775846790254,""stop"":1775846790802},{""start"":1775846812631,""stop"":1775846812743},{""start"":1775846837754,""stop"":1775846839140}]}",1.931,"{""version"":1,""segments"":[{""start"":1775846839331,""stop"":1775846841262}]}",0,0,0,0,0,0,0,x,1,3,"Fast cycles, managed to get 2 rounds of fuel into the hub.",Could shoot out over 10 fuel a second (easily) along with being able to quickly refuel,"ferried fuel, along with filling up for next time.",263,797,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,138,797,659,0,0
2026pncmp_qm48,qm,1,48,frc957,frc4915,frc8248,frc2521,frc2910,frc2046,frc957,blue,Gabriel D,depot2,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",,0,0,15.654,"{""version"":1,""segments"":[{""start"":1775846770826,""stop"":1775846771760},{""start"":1775846803974,""stop"":1775846810511},{""start"":1775846811275,""stop"":1775846812338},{""start"":1775846819650,""stop"":1775846821894},{""start"":1775846857447,""stop"":1775846860405},{""start"":1775846869579,""stop"":1775846870603},{""start"":1775846906158,""stop"":1775846907052}]}",3.266,"{""version"":1,""segments"":[{""start"":1775846783278,""stop"":1775846786544}]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,1,"Auto didn't shoot, just moved backward","Slow shooter, tried throwing some fuel into the shooting zone and scoring but wasn't really effective",reloaded and threw some fuel into shooting zone ,263,797,797,blue,0,0,None,None,None,0,None,None,None,1,0,0,0,0,None,5,1,138,797,659,0,0
2026pncmp_qm49,qm,1,49,frc3674,frc3674,frc4089,frc8896,frc753,frc2374,frc10416,red,naman p,outpostWall5,0,0,0,4.496,"{""version"":1,""segments"":[{""start"":1775847224149,""stop"":1775847226815},{""start"":1775847233578,""stop"":1775847233858},{""start"":1775847234210,""stop"":1775847234469},{""start"":1775847234837,""stop"":1775847235037},{""start"":1775847235417,""stop"":1775847235649},{""start"":1775847235916,""stop"":1775847236775}]}",0,"{""version"":1,""segments"":[]}",,0,0,25.459,"{""version"":1,""segments"":[{""start"":1775847246339,""stop"":1775847247166},{""start"":1775847291342,""stop"":1775847292357},{""start"":1775847292825,""stop"":1775847293306},{""start"":1775847293525,""stop"":1775847296073},{""start"":1775847299842,""stop"":1775847301560},{""start"":1775847331364,""stop"":1775847332974},{""start"":1775847333574,""stop"":1775847333753},{""start"":1775847338082,""stop"":1775847341929},{""start"":1775847347414,""stop"":1775847350835},{""start"":1775847357920,""stop"":1775847360245},{""start"":1775847362846,""stop"":1775847362914},{""start"":1775847363473,""stop"":1775847363554},{""start"":1775847367881,""stop"":1775847369626},{""start"":1775847371098,""stop"":1775847371209},{""start"":1775847371458,""stop"":1775847371505},{""start"":1775847371827,""stop"":1775847371865},{""start"":1775847374511,""stop"":1775847378089},{""start"":1775847379400,""stop"":1775847380729},{""start"":1775847381189,""stop"":1775847381680}]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,0,0,x,0,3,their auto was mediocre and scored some fuel but not crazy,they were great at shooting and very accurate but from what i observed a slow bps,they regurgitated fuel into their zone and successfully stole fuel form opponent zone,214,214,332,blue,0,0,None,None,None,0,None,None,None,0,0,0,3,1,None,0,0,71,214,143,0,0
2026pncmp_qm49,qm,1,49,frc4089,frc3674,frc4089,frc8896,frc753,frc2374,frc10416,red,Meri H.,depotWall1,0,0,0,6.43,"{""version"":1,""segments"":[{""start"":1775847230033,""stop"":1775847231080},{""start"":1775847233303,""stop"":1775847234363},{""start"":1775847235027,""stop"":1775847236529},{""start"":1775847241171,""stop"":1775847242029},{""start"":1775847242272,""stop"":1775847244235}]}",0,"{""version"":1,""segments"":[]}",,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,1,0,1,0,0,0,1,,"Attempted to play defense, but most of the time was aimlessly driving around in the neutral zone. Only near the end went to the opposing alliance. ",,214,214,332,blue,0,0,None,None,None,0,None,None,None,0,0,0,3,1,None,0,0,71,214,143,0,0
2026pncmp_qm49,qm,1,49,frc8896,frc3674,frc4089,frc8896,frc753,frc2374,frc10416,red,Cayden W,middle3,0,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",Auto 2,0,0,0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,"{""version"":1,""segments"":[]}",0,0,0,0,0,1,1,-.5,x,1,moved back,"they try to push into a dumper robot but they don't have the weight to effectively push them, also got a few penalties for tower at end game",defense ,214,214,332,blue,0,0,None,None,None,0,None,None,None,0,0,0,3,1,None,0,0,71,214,143,0,0
